UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,SUN DURATION,DAYS,Sun duration in min,Time measurment
1482353457.0,12/21/16 12:00 AM,10:50:57,764.55,58.0,30.45,46.0,42.07,5.62,06:53:00,17:49:00,10:56:00,112.0,656.0,651.0
1482353139.0,12/21/16 12:00 AM,10:45:39,755.01,58.0,30.45,51.0,44.95,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,646.0
1482352859.0,12/21/16 12:00 AM,10:40:59,745.61,58.0,30.46,50.0,62.29,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,641.0
1482352540.0,12/21/16 12:00 AM,10:35:40,734.9,58.0,30.46,51.0,90.21,4.5,06:53:00,17:49:00,10:56:00,112.0,656.0,636.0
1482352249.0,12/21/16 12:00 AM,10:30:49,725.96,58.0,30.46,38.0,56.26,2.25,06:53:00,17:49:00,10:56:00,112.0,656.0,631.0
1482351949.0,12/21/16 12:00 AM,10:25:49,714.99,58.0,30.46,37.0,50.97,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,626.0
1482351633.0,12/21/16 12:00 AM,10:20:33,703.07,58.0,30.46,41.0,30.44,3.37,06:53:00,17:49:00,10:56:00,112.0,656.0,621.0
1482351333.0,12/21/16 12:00 AM,10:15:33,691.0,58.0,30.46,41.0,67.79,12.37,06:53:00,17:49:00,10:56:00,112.0,656.0,616.0
1482351023.0,12/21/16 12:00 AM,10:10:23,677.48,58.0,30.46,38.0,351.81,4.5,06:53:00,17:49:00,10:56:00,112.0,656.0,610.0
1482350734.0,12/21/16 12:00 AM,10:05:34,665.1,58.0,30.46,39.0,78.68,3.37,06:53:00,17:49:00,10:56:00,112.0,656.0,606.0
1482350435.0,12/21/16 12:00 AM,10:00:35,651.51,58.0,30.46,42.0,87.57,5.62,06:53:00,17:49:00,10:56:00,112.0,656.0,601.0
1482350133.0,12/21/16 12:00 AM,09:55:33,638.02,58.0,30.46,44.0,86.84,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,596.0
1482349824.0,12/21/16 12:00 AM,09:50:24,623.6,58.0,30.46,47.0,52.05,5.62,06:53:00,17:49:00,10:56:00,112.0,656.0,590.0
1482349534.0,12/21/16 12:00 AM,09:45:34,609.61,57.0,30.46,50.0,87.13,3.37,06:53:00,17:49:00,10:56:00,112.0,656.0,586.0
1482349234.0,12/21/16 12:00 AM,09:40:34,593.8,57.0,30.46,54.0,52.33,2.25,06:53:00,17:49:00,10:56:00,112.0,656.0,581.0
1482348937.0,12/21/16 12:00 AM,09:35:37,579.31,57.0,30.46,56.0,94.01,9.0,06:53:00,17:49:00,10:56:00,112.0,656.0,576.0
1482348633.0,12/21/16 12:00 AM,09:30:33,563.68,57.0,30.46,57.0,83.92,11.25,06:53:00,17:49:00,10:56:00,112.0,656.0,571.0
1482348334.0,12/21/16 12:00 AM,09:25:34,548.09,57.0,30.46,58.0,133.4,3.37,06:53:00,17:49:00,10:56:00,112.0,656.0,566.0
1482348050.0,12/21/16 12:00 AM,09:20:50,533.2,57.0,30.46,58.0,95.16,5.62,06:53:00,17:49:00,10:56:00,112.0,656.0,561.0
1482347733.0,12/21/16 12:00 AM,09:15:33,515.98,57.0,30.46,58.0,107.83,3.37,06:53:00,17:49:00,10:56:00,112.0,656.0,556.0
1482347433.0,12/21/16 12:00 AM,09:10:33,499.24,57.0,30.46,58.0,66.82,5.62,06:53:00,17:49:00,10:56:00,112.0,656.0,551.0
1482347134.0,12/21/16 12:00 AM,09:05:34,482.86,57.0,30.46,59.0,42.04,3.37,06:53:00,17:49:00,10:56:00,112.0,656.0,546.0
1482346823.0,12/21/16 12:00 AM,09:00:23,464.68,57.0,30.46,59.0,65.7,5.62,06:53:00,17:49:00,10:56:00,112.0,656.0,540.0
1482346533.0,12/21/16 12:00 AM,08:55:33,448.04,56.0,30.46,59.0,115.56,4.5,06:53:00,17:49:00,10:56:00,112.0,656.0,536.0
1482346233.0,12/21/16 12:00 AM,08:50:33,430.56,56.0,30.46,59.0,69.48,4.5,06:53:00,17:49:00,10:56:00,112.0,656.0,531.0
1482345962.0,12/21/16 12:00 AM,08:46:02,414.0,56.0,30.46,60.0,289.43,2.25,06:53:00,17:49:00,10:56:00,112.0,656.0,526.0
1482345634.0,12/21/16 12:00 AM,08:40:34,394.94,55.0,30.46,61.0,88.7,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,521.0
1482345343.0,12/21/16 12:00 AM,08:35:43,377.08,55.0,30.46,61.0,64.2,2.25,06:53:00,17:49:00,10:56:00,112.0,656.0,516.0
1482345033.0,12/21/16 12:00 AM,08:30:33,358.2,54.0,30.46,62.0,155.02,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,511.0
1482344734.0,12/21/16 12:00 AM,08:25:34,338.31,53.0,30.45,65.0,135.88,4.5,06:53:00,17:49:00,10:56:00,112.0,656.0,506.0
1482344457.0,12/21/16 12:00 AM,08:20:57,317.95,51.0,30.45,68.0,122.74,4.5,06:53:00,17:49:00,10:56:00,112.0,656.0,501.0
1482344123.0,12/21/16 12:00 AM,08:15:23,292.16,50.0,30.45,71.0,142.15,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,495.0
1482343834.0,12/21/16 12:00 AM,08:10:34,268.1,49.0,30.45,72.0,164.81,10.12,06:53:00,17:49:00,10:56:00,112.0,656.0,491.0
1482343533.0,12/21/16 12:00 AM,08:05:33,242.85,48.0,30.45,75.0,158.07,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,486.0
1482343234.0,12/21/16 12:00 AM,08:00:34,94.57,48.0,30.44,76.0,176.51,9.0,06:53:00,17:49:00,10:56:00,112.0,656.0,481.0
1482342939.0,12/21/16 12:00 AM,07:55:39,22.6,47.0,30.45,77.0,167.77,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,476.0
1482342633.0,12/21/16 12:00 AM,07:50:33,21.6,47.0,30.45,78.0,166.32,9.0,06:53:00,17:49:00,10:56:00,112.0,656.0,471.0
1482342324.0,12/21/16 12:00 AM,07:45:24,20.92,46.0,30.45,78.0,169.22,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,465.0
1482342037.0,12/21/16 12:00 AM,07:40:37,20.26,46.0,30.45,78.0,164.66,10.12,06:53:00,17:49:00,10:56:00,112.0,656.0,461.0
1482341733.0,12/21/16 12:00 AM,07:35:33,19.51,46.0,30.45,78.0,166.99,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,456.0
1482341439.0,12/21/16 12:00 AM,07:30:39,18.64,46.0,30.45,78.0,148.47,10.12,06:53:00,17:49:00,10:56:00,112.0,656.0,451.0
1482341134.0,12/21/16 12:00 AM,07:25:34,17.63,45.0,30.45,78.0,184.3,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,446.0
1482340833.0,12/21/16 12:00 AM,07:20:33,16.69,45.0,30.45,78.0,164.29,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,441.0
1482340533.0,12/21/16 12:00 AM,07:15:33,15.56,45.0,30.45,78.0,178.68,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,436.0
1482340227.0,12/21/16 12:00 AM,07:10:27,14.11,45.0,30.45,78.0,154.59,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,430.0
1482339934.0,12/21/16 12:00 AM,07:05:34,12.37,45.0,30.45,78.0,186.97,9.0,06:53:00,17:49:00,10:56:00,112.0,656.0,426.0
1482339633.0,12/21/16 12:00 AM,07:00:33,10.24,45.0,30.45,78.0,161.13,9.0,06:53:00,17:49:00,10:56:00,112.0,656.0,421.0
1482339333.0,12/21/16 12:00 AM,06:55:33,7.71,45.0,30.45,78.0,152.15,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,416.0
1482339033.0,12/21/16 12:00 AM,06:50:33,5.58,45.0,30.45,78.0,142.82,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,411.0
1482338734.0,12/21/16 12:00 AM,06:45:34,3.28,45.0,30.45,78.0,150.86,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,406.0
1482338434.0,12/21/16 12:00 AM,06:40:34,1.76,45.0,30.45,78.0,153.0,9.0,06:53:00,17:49:00,10:56:00,112.0,656.0,401.0
1482338123.0,12/21/16 12:00 AM,06:35:23,1.2,45.0,30.45,78.0,161.13,9.0,06:53:00,17:49:00,10:56:00,112.0,656.0,395.0
1482337839.0,12/21/16 12:00 AM,06:30:39,1.23,45.0,30.44,78.0,186.47,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,391.0
1482337534.0,12/21/16 12:00 AM,06:25:34,1.23,45.0,30.45,79.0,162.8,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,386.0
1482337234.0,12/21/16 12:00 AM,06:20:34,1.27,45.0,30.44,80.0,163.38,10.12,06:53:00,17:49:00,10:56:00,112.0,656.0,381.0
1482336933.0,12/21/16 12:00 AM,06:15:33,1.24,45.0,30.44,80.0,187.64,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,376.0
1482336639.0,12/21/16 12:00 AM,06:10:39,1.24,45.0,30.44,79.0,174.0,9.0,06:53:00,17:49:00,10:56:00,112.0,656.0,371.0
1482336350.0,12/21/16 12:00 AM,06:05:50,1.2,45.0,30.44,80.0,143.38,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,366.0
1482336034.0,12/21/16 12:00 AM,06:00:34,1.2,45.0,30.45,81.0,175.42,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,361.0
1482335734.0,12/21/16 12:00 AM,05:55:34,1.23,45.0,30.44,82.0,179.71,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,356.0
1482335423.0,12/21/16 12:00 AM,05:50:23,1.24,45.0,30.44,84.0,173.34,5.62,06:53:00,17:49:00,10:56:00,112.0,656.0,350.0
1482335135.0,12/21/16 12:00 AM,05:45:35,1.23,45.0,30.44,84.0,169.56,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,346.0
1482334834.0,12/21/16 12:00 AM,05:40:34,1.22,45.0,30.44,84.0,182.76,4.5,06:53:00,17:49:00,10:56:00,112.0,656.0,341.0
1482334535.0,12/21/16 12:00 AM,05:35:35,1.22,45.0,30.44,84.0,177.0,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,336.0
1482334239.0,12/21/16 12:00 AM,05:30:39,1.22,45.0,30.44,84.0,148.65,10.12,06:53:00,17:49:00,10:56:00,112.0,656.0,331.0
1482333933.0,12/21/16 12:00 AM,05:25:33,1.21,45.0,30.44,83.0,196.69,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,326.0
1482333626.0,12/21/16 12:00 AM,05:20:26,1.23,46.0,30.44,83.0,164.04,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,320.0
1482333340.0,12/21/16 12:00 AM,05:15:40,1.22,46.0,30.44,83.0,177.98,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,316.0
1482333034.0,12/21/16 12:00 AM,05:10:34,1.2,46.0,30.44,83.0,163.81,9.0,06:53:00,17:49:00,10:56:00,112.0,656.0,311.0
1482332734.0,12/21/16 12:00 AM,05:05:34,1.23,46.0,30.44,83.0,170.31,5.62,06:53:00,17:49:00,10:56:00,112.0,656.0,306.0
1482332433.0,12/21/16 12:00 AM,05:00:33,1.24,46.0,30.44,83.0,169.22,4.5,06:53:00,17:49:00,10:56:00,112.0,656.0,301.0
1482332124.0,12/21/16 12:00 AM,04:55:24,1.22,46.0,30.44,82.0,165.17,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,295.0
1482331834.0,12/21/16 12:00 AM,04:50:34,1.23,46.0,30.44,83.0,163.19,11.25,06:53:00,17:49:00,10:56:00,112.0,656.0,291.0
1482331552.0,12/21/16 12:00 AM,04:45:52,1.22,46.0,30.44,83.0,151.07,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,286.0
1482331233.0,12/21/16 12:00 AM,04:40:33,1.26,46.0,30.44,84.0,170.83,5.62,06:53:00,17:49:00,10:56:00,112.0,656.0,281.0
1482330923.0,12/21/16 12:00 AM,04:35:23,1.23,45.0,30.44,84.0,168.87,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,275.0
1482330636.0,12/21/16 12:00 AM,04:30:36,1.21,45.0,30.44,84.0,173.14,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,271.0
1482330334.0,12/21/16 12:00 AM,04:25:34,1.21,45.0,30.44,84.0,175.15,9.0,06:53:00,17:49:00,10:56:00,112.0,656.0,266.0
1482330034.0,12/21/16 12:00 AM,04:20:34,1.22,45.0,30.44,85.0,168.69,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,261.0
1482329734.0,12/21/16 12:00 AM,04:15:34,1.22,45.0,30.44,85.0,182.37,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,256.0
1482329433.0,12/21/16 12:00 AM,04:10:33,1.26,45.0,30.44,85.0,184.5,5.62,06:53:00,17:49:00,10:56:00,112.0,656.0,251.0
1482329134.0,12/21/16 12:00 AM,04:05:34,1.21,45.0,30.44,85.0,156.26,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,246.0
1482328834.0,12/21/16 12:00 AM,04:00:34,1.21,45.0,30.44,85.0,174.3,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,241.0
1482328537.0,12/21/16 12:00 AM,03:55:37,1.2,45.0,30.44,85.0,172.63,10.12,06:53:00,17:49:00,10:56:00,112.0,656.0,236.0
1482328236.0,12/21/16 12:00 AM,03:50:36,1.23,45.0,30.44,85.0,166.36,4.5,06:53:00,17:49:00,10:56:00,112.0,656.0,231.0
1482327936.0,12/21/16 12:00 AM,03:45:36,1.2,46.0,30.44,84.0,134.11,5.62,06:53:00,17:49:00,10:56:00,112.0,656.0,226.0
1482327624.0,12/21/16 12:00 AM,03:40:24,1.18,45.0,30.44,84.0,155.19,5.62,06:53:00,17:49:00,10:56:00,112.0,656.0,220.0
1482327333.0,12/21/16 12:00 AM,03:35:33,1.23,46.0,30.44,84.0,173.81,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,216.0
1482327049.0,12/21/16 12:00 AM,03:30:49,1.24,46.0,30.44,84.0,176.98,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,211.0
1482326733.0,12/21/16 12:00 AM,03:25:33,1.23,46.0,30.44,84.0,165.26,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,206.0
1482326423.0,12/21/16 12:00 AM,03:20:23,1.18,46.0,30.44,84.0,177.75,5.62,06:53:00,17:49:00,10:56:00,112.0,656.0,200.0
1482326134.0,12/21/16 12:00 AM,03:15:34,1.22,46.0,30.44,84.0,167.68,10.12,06:53:00,17:49:00,10:56:00,112.0,656.0,196.0
1482325819.0,12/21/16 12:00 AM,03:10:19,1.24,46.0,30.44,84.0,176.16,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,190.0
1482325541.0,12/21/16 12:00 AM,03:05:41,1.23,46.0,30.44,84.0,161.63,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,186.0
1482325220.0,12/21/16 12:00 AM,03:00:20,1.19,46.0,30.44,84.0,155.56,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,180.0
1482324918.0,12/21/16 12:00 AM,02:55:18,1.24,46.0,30.45,84.0,165.08,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,175.0
1482324617.0,12/21/16 12:00 AM,02:50:17,1.23,46.0,30.45,83.0,166.46,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,170.0
1482324317.0,12/21/16 12:00 AM,02:45:17,1.25,46.0,30.45,83.0,165.19,3.37,06:53:00,17:49:00,10:56:00,112.0,656.0,165.0
1482324018.0,12/21/16 12:00 AM,02:40:18,1.21,46.0,30.45,83.0,157.71,10.12,06:53:00,17:49:00,10:56:00,112.0,656.0,160.0
1482323722.0,12/21/16 12:00 AM,02:35:22,1.22,46.0,30.45,83.0,182.86,4.5,06:53:00,17:49:00,10:56:00,112.0,656.0,155.0
1482323417.0,12/21/16 12:00 AM,02:30:17,1.22,46.0,30.45,83.0,140.72,3.37,06:53:00,17:49:00,10:56:00,112.0,656.0,150.0
1482323120.0,12/21/16 12:00 AM,02:25:20,1.24,46.0,30.45,83.0,131.91,5.62,06:53:00,17:49:00,10:56:00,112.0,656.0,145.0
1482322817.0,12/21/16 12:00 AM,02:20:17,1.24,46.0,30.45,83.0,179.28,9.0,06:53:00,17:49:00,10:56:00,112.0,656.0,140.0
1482322517.0,12/21/16 12:00 AM,02:15:17,1.22,46.0,30.45,84.0,111.87,5.62,06:53:00,17:49:00,10:56:00,112.0,656.0,135.0
1482322218.0,12/21/16 12:00 AM,02:10:18,1.25,46.0,30.45,84.0,139.82,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,130.0
1482321917.0,12/21/16 12:00 AM,02:05:17,1.21,46.0,30.45,85.0,159.28,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,125.0
1482321617.0,12/21/16 12:00 AM,02:00:17,1.21,46.0,30.45,85.0,153.05,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,120.0
1482321318.0,12/21/16 12:00 AM,01:55:18,1.22,46.0,30.46,85.0,148.45,10.12,06:53:00,17:49:00,10:56:00,112.0,656.0,115.0
1482321018.0,12/21/16 12:00 AM,01:50:18,1.25,46.0,30.46,85.0,141.0,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,110.0
1482320717.0,12/21/16 12:00 AM,01:45:17,1.23,46.0,30.46,86.0,162.63,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,105.0
1482320417.0,12/21/16 12:00 AM,01:40:17,1.24,46.0,30.46,86.0,159.06,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,100.0
1482320120.0,12/21/16 12:00 AM,01:35:20,1.22,45.0,30.46,87.0,182.21,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,95.0
1482319833.0,12/21/16 12:00 AM,01:30:33,1.25,45.0,30.47,87.0,167.59,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,91.0
1482319517.0,12/21/16 12:00 AM,01:25:17,1.24,45.0,30.47,87.0,169.08,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,85.0
1482319233.0,12/21/16 12:00 AM,01:20:33,1.24,45.0,30.47,87.0,171.03,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,81.0
1482318918.0,12/21/16 12:00 AM,01:15:18,1.22,45.0,30.47,87.0,183.67,6.75,06:53:00,17:49:00,10:56:00,112.0,656.0,75.0
1482318635.0,12/21/16 12:00 AM,01:10:35,1.2,45.0,30.47,87.0,201.89,5.62,06:53:00,17:49:00,10:56:00,112.0,656.0,71.0
1482318317.0,12/21/16 12:00 AM,01:05:17,1.2,45.0,30.47,88.0,176.71,4.5,06:53:00,17:49:00,10:56:00,112.0,656.0,65.0
1482318020.0,12/21/16 12:00 AM,01:00:20,1.24,45.0,30.48,88.0,169.93,5.62,06:53:00,17:49:00,10:56:00,112.0,656.0,60.0
1482317717.0,12/21/16 12:00 AM,00:55:17,1.23,45.0,30.48,87.0,173.7,5.62,06:53:00,17:49:00,10:56:00,112.0,656.0,55.0
1482317418.0,12/21/16 12:00 AM,00:50:18,1.24,46.0,30.47,87.0,181.85,4.5,06:53:00,17:49:00,10:56:00,112.0,656.0,50.0
1482317120.0,12/21/16 12:00 AM,00:45:20,1.21,46.0,30.48,86.0,200.2,10.12,06:53:00,17:49:00,10:56:00,112.0,656.0,45.0
1482316882.0,12/21/16 12:00 AM,00:41:22,1.23,46.0,30.48,86.0,184.03,9.0,06:53:00,17:49:00,10:56:00,112.0,656.0,41.0
1482316519.0,12/21/16 12:00 AM,00:35:19,1.2,46.0,30.48,86.0,159.52,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,35.0
1482316219.0,12/21/16 12:00 AM,00:30:19,1.23,46.0,30.48,86.0,159.69,9.0,06:53:00,17:49:00,10:56:00,112.0,656.0,30.0
1482315921.0,12/21/16 12:00 AM,00:25:21,1.23,46.0,30.48,86.0,147.31,9.0,06:53:00,17:49:00,10:56:00,112.0,656.0,25.0
1482315618.0,12/21/16 12:00 AM,00:20:18,1.24,46.0,30.48,86.0,166.14,5.62,06:53:00,17:49:00,10:56:00,112.0,656.0,20.0
1482315317.0,12/21/16 12:00 AM,00:15:17,1.23,46.0,30.48,86.0,167.91,5.62,06:53:00,17:49:00,10:56:00,112.0,656.0,15.0
1482315017.0,12/21/16 12:00 AM,00:10:17,1.23,46.0,30.48,86.0,180.24,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,10.0
1482314717.0,12/21/16 12:00 AM,00:05:17,1.22,46.0,30.49,86.0,163.74,7.87,06:53:00,17:49:00,10:56:00,112.0,656.0,5.0
1482314417.0,12/21/16 12:00 AM,00:00:17,1.22,46.0,30.49,86.0,168.02,5.62,06:53:00,17:49:00,10:56:00,112.0,656.0,0.0
1482314130.0,12/20/16 12:00 AM,23:55:30,1.24,46.0,30.49,86.0,166.93,10.12,06:52:00,17:48:00,10:56:00,111.0,656.0,1436.0
1482313818.0,12/20/16 12:00 AM,23:50:18,1.22,46.0,30.49,85.0,164.22,9.0,06:52:00,17:48:00,10:56:00,111.0,656.0,1430.0
1482313531.0,12/20/16 12:00 AM,23:45:31,1.26,46.0,30.49,85.0,166.56,7.87,06:52:00,17:48:00,10:56:00,111.0,656.0,1426.0
1482313217.0,12/20/16 12:00 AM,23:40:17,1.24,47.0,30.49,85.0,126.37,3.37,06:52:00,17:48:00,10:56:00,111.0,656.0,1420.0
1482312933.0,12/20/16 12:00 AM,23:35:33,1.25,47.0,30.49,84.0,169.75,6.75,06:52:00,17:48:00,10:56:00,111.0,656.0,1416.0
1482312617.0,12/20/16 12:00 AM,23:30:17,1.2,46.0,30.49,85.0,186.14,3.37,06:52:00,17:48:00,10:56:00,111.0,656.0,1410.0
1482312317.0,12/20/16 12:00 AM,23:25:17,1.21,46.0,30.49,85.0,154.16,5.62,06:52:00,17:48:00,10:56:00,111.0,656.0,1405.0
1482312018.0,12/20/16 12:00 AM,23:20:18,1.21,46.0,30.5,85.0,147.8,10.12,06:52:00,17:48:00,10:56:00,111.0,656.0,1400.0
1482311718.0,12/20/16 12:00 AM,23:15:18,1.23,46.0,30.5,85.0,173.62,5.62,06:52:00,17:48:00,10:56:00,111.0,656.0,1395.0
1482311417.0,12/20/16 12:00 AM,23:10:17,1.21,46.0,30.5,85.0,146.91,9.0,06:52:00,17:48:00,10:56:00,111.0,656.0,1390.0
1482311117.0,12/20/16 12:00 AM,23:05:17,1.21,46.0,30.5,84.0,166.97,5.62,06:52:00,17:48:00,10:56:00,111.0,656.0,1385.0
1482310818.0,12/20/16 12:00 AM,23:00:18,1.22,47.0,30.5,84.0,161.74,4.5,06:52:00,17:48:00,10:56:00,111.0,656.0,1380.0
1482310519.0,12/20/16 12:00 AM,22:55:19,1.22,47.0,30.5,84.0,178.72,6.75,06:52:00,17:48:00,10:56:00,111.0,656.0,1375.0
1482310217.0,12/20/16 12:00 AM,22:50:17,1.23,47.0,30.5,84.0,157.75,3.37,06:52:00,17:48:00,10:56:00,111.0,656.0,1370.0
1482309917.0,12/20/16 12:00 AM,22:45:17,1.21,47.0,30.5,84.0,150.82,4.5,06:52:00,17:48:00,10:56:00,111.0,656.0,1365.0
1482309629.0,12/20/16 12:00 AM,22:40:29,1.23,47.0,30.5,84.0,163.63,7.87,06:52:00,17:48:00,10:56:00,111.0,656.0,1360.0
1482309319.0,12/20/16 12:00 AM,22:35:19,1.23,47.0,30.51,84.0,173.5,7.87,06:52:00,17:48:00,10:56:00,111.0,656.0,1355.0
1482309018.0,12/20/16 12:00 AM,22:30:18,1.24,47.0,30.51,84.0,162.69,4.5,06:52:00,17:48:00,10:56:00,111.0,656.0,1350.0
1482308717.0,12/20/16 12:00 AM,22:25:17,1.22,47.0,30.51,84.0,127.63,5.62,06:52:00,17:48:00,10:56:00,111.0,656.0,1345.0
1482308418.0,12/20/16 12:00 AM,22:20:18,1.21,47.0,30.51,84.0,171.18,7.87,06:52:00,17:48:00,10:56:00,111.0,656.0,1340.0
1482308125.0,12/20/16 12:00 AM,22:15:25,1.24,47.0,30.51,84.0,133.38,4.5,06:52:00,17:48:00,10:56:00,111.0,656.0,1335.0
1482307821.0,12/20/16 12:00 AM,22:10:21,1.23,47.0,30.51,84.0,145.31,5.62,06:52:00,17:48:00,10:56:00,111.0,656.0,1330.0
1482307521.0,12/20/16 12:00 AM,22:05:21,1.22,47.0,30.51,83.0,172.47,5.62,06:52:00,17:48:00,10:56:00,111.0,656.0,1325.0
1482307218.0,12/20/16 12:00 AM,22:00:18,1.2,47.0,30.51,83.0,153.89,7.87,06:52:00,17:48:00,10:56:00,111.0,656.0,1320.0
1482306917.0,12/20/16 12:00 AM,21:55:17,1.22,47.0,30.51,83.0,165.5,7.87,06:52:00,17:48:00,10:56:00,111.0,656.0,1315.0
1482306620.0,12/20/16 12:00 AM,21:50:20,1.22,47.0,30.51,83.0,159.33,10.12,06:52:00,17:48:00,10:56:00,111.0,656.0,1310.0
1482306318.0,12/20/16 12:00 AM,21:45:18,1.25,47.0,30.51,83.0,163.67,6.75,06:52:00,17:48:00,10:56:00,111.0,656.0,1305.0
1482306018.0,12/20/16 12:00 AM,21:40:18,1.22,47.0,30.51,83.0,165.9,7.87,06:52:00,17:48:00,10:56:00,111.0,656.0,1300.0
1482305730.0,12/20/16 12:00 AM,21:35:30,1.2,47.0,30.51,83.0,159.06,10.12,06:52:00,17:48:00,10:56:00,111.0,656.0,1296.0
1482305417.0,12/20/16 12:00 AM,21:30:17,1.24,47.0,30.51,83.0,156.74,4.5,06:52:00,17:48:00,10:56:00,111.0,656.0,1290.0
1482305130.0,12/20/16 12:00 AM,21:25:30,1.21,47.0,30.51,83.0,132.69,7.87,06:52:00,17:48:00,10:56:00,111.0,656.0,1286.0
1482304818.0,12/20/16 12:00 AM,21:20:18,1.22,47.0,30.51,83.0,143.0,5.62,06:52:00,17:48:00,10:56:00,111.0,656.0,1280.0
1482304523.0,12/20/16 12:00 AM,21:15:23,1.22,47.0,30.51,82.0,152.61,6.75,06:52:00,17:48:00,10:56:00,111.0,656.0,1275.0
1482304218.0,12/20/16 12:00 AM,21:10:18,1.23,47.0,30.51,82.0,168.54,9.0,06:52:00,17:48:00,10:56:00,111.0,656.0,1270.0
1482303918.0,12/20/16 12:00 AM,21:05:18,1.24,47.0,30.51,81.0,160.15,5.62,06:52:00,17:48:00,10:56:00,111.0,656.0,1265.0
1482303620.0,12/20/16 12:00 AM,21:00:20,1.25,47.0,30.51,81.0,146.47,3.37,06:52:00,17:48:00,10:56:00,111.0,656.0,1260.0
1482303317.0,12/20/16 12:00 AM,20:55:17,1.25,47.0,30.51,82.0,164.86,4.5,06:52:00,17:48:00,10:56:00,111.0,656.0,1255.0
1482303017.0,12/20/16 12:00 AM,20:50:17,1.21,47.0,30.51,82.0,163.87,6.75,06:52:00,17:48:00,10:56:00,111.0,656.0,1250.0
1482302718.0,12/20/16 12:00 AM,20:45:18,1.26,47.0,30.51,82.0,135.75,4.5,06:52:00,17:48:00,10:56:00,111.0,656.0,1245.0
1482302418.0,12/20/16 12:00 AM,20:40:18,1.24,47.0,30.51,82.0,172.35,6.75,06:52:00,17:48:00,10:56:00,111.0,656.0,1240.0
1482302117.0,12/20/16 12:00 AM,20:35:17,1.24,47.0,30.51,82.0,160.17,7.87,06:52:00,17:48:00,10:56:00,111.0,656.0,1235.0
1482301818.0,12/20/16 12:00 AM,20:30:18,1.24,47.0,30.51,82.0,164.16,4.5,06:52:00,17:48:00,10:56:00,111.0,656.0,1230.0
